alpha,k,0,1,2,3,4,5,6,7,8,9
13.0,51.0,0.9776995305164319,0.9863157894736843,0.9250936329588015,0.8820861678004536,0.8988902589395807,0.9303882195448461,0.9843561973525873,0.9411764705882353,0.9002493765586035,0.9166666666666666
13.0,101.0,0.9706572769953051,0.9863157894736843,0.9151061173533084,0.8662131519274376,0.8877928483353884,0.9183400267737617,0.9771359807460891,0.9321266968325792,0.8802992518703242,0.9047619047619048
13.0,151.0,0.965962441314554,0.9863157894736843,0.9101123595505618,0.8560090702947846,0.872996300863132,0.9076305220883534,0.9771359807460891,0.9276018099547512,0.871571072319202,0.9
13.0,201.0,0.960093896713615,0.9873684210526316,0.8926342072409488,0.8503401360544217,0.8618988902589396,0.9036144578313253,0.9747292418772563,0.9230769230769231,0.8615960099750624,0.8892857142857142
13.0,251.0,0.954225352112676,0.988421052631579,0.8789013732833958,0.8435374149659864,0.842170160295931,0.8902275769745649,0.9675090252707581,0.919683257918552,0.8553615960099751,0.8797619047619047
13.0,301.0,0.9530516431924883,0.988421052631579,0.8726591760299626,0.8412698412698413,0.8384710234278668,0.8848728246318608,0.9651022864019254,0.918552036199095,0.8478802992518704,0.8773809523809524
13.0,351.0,0.9483568075117371,0.9894736842105263,0.867665418227216,0.8378684807256236,0.8298397040690506,0.8781793842034806,0.9651022864019254,0.9140271493212669,0.8428927680798005,0.8738095238095238
13.0,401.0,0.9460093896713615,0.9894736842105263,0.8626716604244694,0.8367346938775511,0.8249075215782984,0.8768406961178046,0.9651022864019254,0.9117647058823529,0.8366583541147132,0.8726190476190476
13.0,451.0,0.9448356807511737,0.9894736842105263,0.8514357053682896,0.8344671201814059,0.8236744759556104,0.8674698795180723,0.9638989169675091,0.9106334841628959,0.8329177057356608,0.8678571428571429
13.0,501.0,0.9366197183098591,0.9894736842105263,0.8426966292134831,0.8276643990929705,0.812577065351418,0.8594377510040161,0.9614921780986763,0.9106334841628959,0.830423940149626,0.8630952380952381
13.0,551.0,0.9342723004694836,0.9894736842105263,0.83270911360799,0.826530612244898,0.8076448828606658,0.8487282463186078,0.9590854392298436,0.9061085972850679,0.8254364089775561,0.8583333333333333
13.0,601.0,0.931924882629108,0.9894736842105263,0.8277153558052435,0.826530612244898,0.7965474722564735,0.8447121820615796,0.9590854392298436,0.9015837104072398,0.8192019950124688,0.8583333333333333
13.0,651.0,0.9284037558685446,0.9894736842105263,0.8289637952559301,0.8253968253968254,0.7940813810110974,0.8326639892904953,0.9590854392298436,0.9015837104072398,0.816708229426434,0.8547619047619047
13.0,701.0,0.9237089201877934,0.9894736842105263,0.8264669163545568,0.8231292517006803,0.7842170160295932,0.8259705488621151,0.9566787003610109,0.8981900452488688,0.814214463840399,0.8559523809523809
13.0,751.0,0.9190140845070423,0.9905263157894737,0.8252184769038702,0.8231292517006803,0.782983970406905,0.8232931726907631,0.9542719614921781,0.8981900452488688,0.814214463840399,0.8523809523809524
13.0,801.0,0.9131455399061033,0.9905263157894737,0.8227215980024969,0.8197278911564626,0.7755856966707768,0.8072289156626506,0.9518652226233454,0.8936651583710408,0.8129675810473815,0.85
13.0,851.0,0.9131455399061033,0.9905263157894737,0.8114856429463171,0.8163265306122449,0.7694204685573366,0.8032128514056225,0.9494584837545126,0.8936651583710408,0.8104738154613467,0.8488095238095238
13.0,901.0,0.9096244131455399,0.9905263157894737,0.8014981273408239,0.8151927437641724,0.7632552404438965,0.7951807228915663,0.9494584837545126,0.8880090497737556,0.8079800498753117,0.8428571428571429
13.0,951.0,0.9061032863849765,0.9905263157894737,0.8002496878901373,0.8174603174603174,0.7644882860665845,0.7831325301204819,0.9458483754512635,0.8857466063348416,0.8079800498753117,0.8404761904761905
17.0,1.0,0.9882629107981221,0.9863157894736843,0.9625468164794008,0.9308390022675737,0.9408138101109741,0.9518072289156626,0.9915764139590855,0.9604072398190046,0.9451371571072319,0.9166666666666666
17.0,51.0,0.9765258215962441,0.988421052631579,0.9350811485642946,0.9138321995464853,0.938347718865598,0.9357429718875502,0.9891696750902527,0.9524886877828054,0.9201995012468828,0.9142857142857143
17.0,101.0,0.9753521126760564,0.988421052631579,0.9288389513108615,0.8956916099773242,0.9198520345252774,0.9210174029451138,0.9831528279181708,0.9400452488687783,0.9089775561097256,0.905952380952381
17.0,151.0,0.9730046948356808,0.988421052631579,0.920099875156055,0.8786848072562359,0.9161528976572133,0.9170013386880856,0.9807460890493381,0.9377828054298643,0.899002493765586,0.9035714285714286
17.0,201.0,0.9706572769953051,0.988421052631579,0.9076154806491885,0.8786848072562359,0.903822441430333,0.8902275769745649,0.9795427196149218,0.9276018099547512,0.8940149625935162,0.8928571428571429
17.0,251.0,0.9683098591549296,0.9894736842105263,0.8963795255930087,0.8707482993197279,0.8939580764488286,0.8848728246318608,0.9783393501805054,0.918552036199095,0.8902743142144638,0.8892857142857142
17.0,301.0,0.9647887323943662,0.9894736842105263,0.8863920099875156,0.8684807256235828,0.8840937114673243,0.8781793842034806,0.9783393501805054,0.9140271493212669,0.8802992518703242,0.8785714285714286
17.0,351.0,0.9636150234741784,0.9894736842105263,0.8701622971285893,0.8605442176870748,0.8766954377311961,0.8661311914323963,0.9771359807460891,0.9106334841628959,0.8728179551122195,0.8714285714285714
17.0,401.0,0.9636150234741784,0.9894736842105263,0.8626716604244694,0.8571428571428571,0.872996300863132,0.8594377510040161,0.9747292418772563,0.9083710407239819,0.8665835411471322,0.8738095238095238
17.0,451.0,0.9612676056338029,0.9905263157894737,0.8589263420724095,0.8560090702947846,0.8655980271270037,0.8540829986613119,0.97352587244284,0.9049773755656109,0.85785536159601,0.8702380952380953
17.0,501.0,0.9577464788732394,0.9905263157894737,0.8526841448189763,0.8537414965986394,0.8557336621454994,0.8420348058902276,0.9723225030084236,0.9049773755656109,0.8591022443890274,0.8690476190476191
17.0,551.0,0.9577464788732394,0.9905263157894737,0.8476903870162297,0.8537414965986394,0.8483353884093712,0.8380187416331994,0.9711191335740073,0.9027149321266968,0.8566084788029925,0.8678571428571429
17.0,601.0,0.9565727699530516,0.9905263157894737,0.8426966292134831,0.8492063492063492,0.843403205918619,0.8326639892904953,0.9699157641395909,0.9038461538461539,0.8516209476309227,0.8654761904761905
17.0,651.0,0.9495305164319249,0.9905263157894737,0.8352059925093633,0.8480725623582767,0.840937114673243,0.8299866131191432,0.9687123947051745,0.9027149321266968,0.8503740648379052,0.861904761904762
17.0,701.0,0.9471830985915493,0.9905263157894737,0.8314606741573034,0.8458049886621315,0.8360049321824907,0.8259705488621151,0.9675090252707581,0.9015837104072398,0.8466334164588528,0.8630952380952381
17.0,751.0,0.9448356807511737,0.9905263157894737,0.8302122347066168,0.8435374149659864,0.8335388409371147,0.8139223560910308,0.9675090252707581,0.9004524886877828,0.8466334164588528,0.8607142857142858
17.0,801.0,0.9413145539906104,0.9905263157894737,0.8227215980024969,0.8401360544217688,0.8273736128236745,0.8099062918340026,0.9663056558363418,0.8993212669683258,0.8453865336658354,0.8571428571428571
17.0,851.0,0.9424882629107981,0.9905263157894737,0.8202247191011236,0.8401360544217688,0.8236744759556104,0.8005354752342704,0.9626955475330926,0.8981900452488688,0.8428927680798005,0.8559523809523809
17.0,901.0,0.9413145539906104,0.991578947368421,0.8177278401997503,0.8367346938775511,0.8199753390875463,0.785809906291834,0.9614921780986763,0.8947963800904978,0.8366583541147132,0.8511904761904762
17.0,951.0,0.9389671361502347,0.991578947368421,0.8139825218476904,0.8344671201814059,0.8175092478421702,0.7724230254350736,0.9602888086642599,0.8936651583710408,0.8341645885286783,0.8488095238095238
21.0,1.0,0.9870892018779343,0.991578947368421,0.9662921348314607,0.9410430839002267,0.9593094944512947,0.9585006693440429,0.9903730445246691,0.9638009049773756,0.9488778054862843,0.9392857142857143
21.0,51.0,0.9812206572769953,0.9894736842105263,0.947565543071161,0.9183673469387755,0.93711467324291,0.9397590361445783,0.9915764139590855,0.9581447963800905,0.9177057356608479,0.9321428571428572
21.0,101.0,0.9776995305164319,0.9894736842105263,0.9313358302122348,0.9126984126984127,0.9198520345252774,0.9223560910307899,0.9855595667870036,0.9502262443438914,0.912718204488778,0.9178571428571428
21.0,151.0,0.9730046948356808,0.9905263157894737,0.9188514357053683,0.9013605442176871,0.9099876695437731,0.9103078982597055,0.9843561973525873,0.9468325791855203,0.9039900249376559,0.9154761904761904
21.0,201.0,0.9683098591549296,0.9905263157894737,0.9063670411985019,0.891156462585034,0.8976572133168927,0.9009370816599732,0.9831528279181708,0.9411764705882353,0.8977556109725686,0.9083333333333333
21.0,251.0,0.9647887323943662,0.9905263157894737,0.8976279650436954,0.8832199546485261,0.8939580764488286,0.8969210174029452,0.9819494584837545,0.9355203619909502,0.8927680798004988,0.9107142857142857
21.0,301.0,0.9636150234741784,0.9905263157894737,0.8888888888888888,0.8809523809523809,0.8865598027127004,0.8862115127175368,0.9795427196149218,0.9309954751131222,0.8890274314214464,0.9071428571428571
21.0,351.0,0.9612676056338029,0.9905263157894737,0.8776529338327091,0.8718820861678005,0.8828606658446363,0.8835341365461847,0.9795427196149218,0.9298642533936652,0.8728179551122195,0.9035714285714286
21.0,401.0,0.9589201877934272,0.9905263157894737,0.8751560549313359,0.8673469387755102,0.87422934648582,0.8714859437751004,0.9771359807460891,0.9276018099547512,0.8703241895261845,0.8952380952380953
21.0,451.0,0.9589201877934272,0.9905263157894737,0.8639200998751561,0.86281179138322,0.8692971639950678,0.8701472556894244,0.9759326113116726,0.9264705882352942,0.8665835411471322,0.8904761904761904
21.0,501.0,0.9565727699530516,0.9905263157894737,0.8589263420724095,0.8616780045351474,0.8618988902589396,0.8621151271753681,0.9747292418772563,0.9219457013574661,0.8628428927680798,0.888095238095238
21.0,551.0,0.9565727699530516,0.9905263157894737,0.8526841448189763,0.8616780045351474,0.8545006165228114,0.856760374832664,0.97352587244284,0.920814479638009,0.8603491271820449,0.8892857142857142
21.0,601.0,0.9553990610328639,0.9905263157894737,0.8476903870162297,0.8582766439909297,0.8483353884093712,0.8447121820615796,0.97352587244284,0.920814479638009,0.85785536159601,0.888095238095238
21.0,651.0,0.9553990610328639,0.9905263157894737,0.8439450686641697,0.8582766439909297,0.8471023427866831,0.8366800535475234,0.9723225030084236,0.918552036199095,0.8528678304239401,0.8833333333333333
21.0,701.0,0.954225352112676,0.9905263157894737,0.8389513108614233,0.8582766439909297,0.840937114673243,0.8326639892904953,0.9711191335740073,0.917420814479638,0.8503740648379052,0.8797619047619047
21.0,751.0,0.9507042253521126,0.9905263157894737,0.8352059925093633,0.854875283446712,0.8347718865598027,0.8299866131191432,0.9687123947051745,0.918552036199095,0.8516209476309227,0.8738095238095238
21.0,801.0,0.9495305164319249,0.9905263157894737,0.8264669163545568,0.8526077097505669,0.8310727496917386,0.8273092369477911,0.9663056558363418,0.917420814479638,0.8478802992518704,0.8678571428571429
21.0,851.0,0.9460093896713615,0.9905263157894737,0.8252184769038702,0.8514739229024944,0.8261405672009864,0.8192771084337349,0.9663056558363418,0.916289592760181,0.8428927680798005,0.8678571428571429
21.0,901.0,0.9436619718309859,0.9905263157894737,0.8252184769038702,0.8480725623582767,0.8224414303329223,0.8165997322623829,0.9651022864019254,0.9128959276018099,0.8416458852867831,0.8642857142857143
21.0,951.0,0.9413145539906104,0.991578947368421,0.8239700374531835,0.8458049886621315,0.8162762022194822,0.8179384203480589,0.9651022864019254,0.9128959276018099,0.8391521197007481,0.8571428571428571
25.0,1.0,0.9870892018779343,0.9926315789473684,0.9650436953807741,0.9444444444444444,0.9642416769420469,0.9531459170013387,0.9891696750902527,0.9626696832579186,0.9538653366583542,0.9392857142857143
25.0,51.0,0.9800469483568075,0.991578947368421,0.9500624219725343,0.9240362811791383,0.935881627620222,0.9424364123159303,0.9891696750902527,0.9570135746606335,0.9251870324189526,0.9333333333333333
25.0,101.0,0.9776995305164319,0.9894736842105263,0.9275905118601748,0.909297052154195,0.9260172626387176,0.9317269076305221,0.9879663056558363,0.9502262443438914,0.9114713216957606,0.9226190476190477
25.0,151.0,0.9753521126760564,0.9905263157894737,0.9188514357053683,0.9036281179138322,0.9136868064118372,0.9156626506024096,0.9879663056558363,0.9445701357466063,0.9014962593516209,0.9166666666666666
25.0,201.0,0.9706572769953051,0.9905263157894737,0.9101123595505618,0.8945578231292517,0.8988902589395807,0.9022757697456493,0.9831528279181708,0.9366515837104072,0.8940149625935162,0.9142857142857143
25.0,251.0,0.9683098591549296,0.9905263157894737,0.8951310861423221,0.8866213151927438,0.8951911220715166,0.892904953145917,0.9831528279181708,0.9343891402714932,0.8827930174563591,0.9119047619047619
25.0,301.0,0.9647887323943662,0.9905263157894737,0.8876404494382022,0.8843537414965986,0.8902589395807645,0.8875502008032129,0.9807460890493381,0.9309954751131222,0.8728179551122195,0.905952380952381
25.0,351.0,0.965962441314554,0.9905263157894737,0.8826466916354557,0.8798185941043084,0.8779284833538841,0.8821954484605087,0.9795427196149218,0.9276018099547512,0.871571072319202,0.9047619047619048
25.0,401.0,0.9624413145539906,0.9905263157894737,0.8764044943820225,0.8775510204081632,0.87422934648582,0.8674698795180723,0.9771359807460891,0.9219457013574661,0.8678304239401496,0.9023809523809524
25.0,451.0,0.9624413145539906,0.9905263157894737,0.8701622971285893,0.873015873015873,0.8643649815043156,0.8647925033467202,0.9723225030084236,0.920814479638009,0.8640897755610972,0.8952380952380953
25.0,501.0,0.9589201877934272,0.9905263157894737,0.8626716604244694,0.8673469387755102,0.8606658446362515,0.85809906291834,0.9711191335740073,0.9219457013574661,0.8628428927680798,0.8940476190476191
25.0,551.0,0.9553990610328639,0.9905263157894737,0.8601747815230961,0.8616780045351474,0.8569667077681874,0.8487282463186078,0.9711191335740073,0.919683257918552,0.8541147132169576,0.8904761904761904
25.0,601.0,0.9530516431924883,0.9905263157894737,0.8564294631710362,0.8605442176870748,0.8545006165228114,0.8366800535475234,0.9711191335740073,0.918552036199095,0.8478802992518704,0.8833333333333333
25.0,651.0,0.9530516431924883,0.9905263157894737,0.8564294631710362,0.8571428571428571,0.8446362515413071,0.8313253012048193,0.9711191335740073,0.918552036199095,0.8466334164588528,0.8821428571428571
25.0,701.0,0.9518779342723005,0.9905263157894737,0.8514357053682896,0.8582766439909297,0.842170160295931,0.8273092369477911,0.9699157641395909,0.917420814479638,0.8428927680798005,0.8797619047619047
25.0,751.0,0.9518779342723005,0.9926315789473684,0.8476903870162297,0.8560090702947846,0.8335388409371147,0.8192771084337349,0.9675090252707581,0.918552036199095,0.8416458852867831,0.8738095238095238
25.0,801.0,0.9507042253521126,0.9926315789473684,0.8401997503121099,0.8514739229024944,0.8310727496917386,0.8139223560910308,0.9651022864019254,0.916289592760181,0.8366583541147132,0.8714285714285714
25.0,851.0,0.9460093896713615,0.9936842105263158,0.83645443196005,0.8514739229024944,0.8261405672009864,0.8072289156626506,0.9638989169675091,0.916289592760181,0.830423940149626,0.861904761904762
25.0,901.0,0.9460093896713615,0.9936842105263158,0.8302122347066168,0.8514739229024944,0.8187422934648582,0.8005354752342704,0.9614921780986763,0.9140271493212669,0.827930174563591,0.8571428571428571
25.0,951.0,0.9436619718309859,0.9936842105263158,0.8239700374531835,0.8480725623582767,0.8162762022194822,0.7951807228915663,0.9590854392298436,0.9117647058823529,0.8229426433915212,0.8571428571428571
