0,1,2,3,4,5,6,7,8,9
0.9907514450867052,0.9967248908296943,0.9794188861985472,0.9695603156708005,0.9667093469910372,0.96875,0.9835234474017744,0.9756871035940803,0.9333333333333333,0.9576659038901602
0.9560693641618497,0.9978165938864629,0.7360774818401937,0.8759864712514093,0.8399487836107554,0.8247282608695652,0.9404309252217997,0.8985200845665962,0.767948717948718,0.8981693363844394
0.9421965317919075,0.9978165938864629,0.6573849878934624,0.8410372040586246,0.7848911651728553,0.7160326086956522,0.9226869455006337,0.8731501057082452,0.6807692307692308,0.8729977116704806
0.9283236994219654,0.9978165938864629,0.5932203389830508,0.8015783540022547,0.7451984635083226,0.6222826086956522,0.8910012674271229,0.8456659619450317,0.6448717948717949,0.8581235697940504
0.9179190751445087,0.9978165938864629,0.5520581113801453,0.7688838782412627,0.7183098591549296,0.5570652173913043,0.861850443599493,0.8350951374207188,0.6141025641025641,0.8489702517162472
0.9109826589595376,0.9978165938864629,0.5278450363196125,0.7429537767756482,0.7016645326504481,0.4904891304347826,0.844106463878327,0.8266384778012685,0.5756410256410256,0.8272311212814645
0.8994219653179191,0.9978165938864629,0.5072639225181598,0.7102593010146562,0.6824583866837388,0.44429347826086957,0.8200253485424588,0.813953488372093,0.541025641025641,0.8077803203661327
0.8832369942196532,0.9978165938864629,0.4830508474576271,0.6764374295377678,0.6670934699103713,0.38179347826086957,0.8022813688212928,0.7938689217758985,0.5153846153846153,0.7951945080091534
0.869364161849711,0.9978165938864629,0.46246973365617433,0.6471251409244645,0.6530089628681178,0.33016304347826086,0.7845373891001267,0.7822410147991543,0.49230769230769234,0.7780320366132724
0.861271676300578,0.9978165938864629,0.4552058111380145,0.6223224351747464,0.645326504481434,0.29891304347826086,0.761723700887199,0.7748414376321353,0.47435897435897434,0.7585812356979404
0.8543352601156069,0.9978165938864629,0.4406779661016949,0.5963923337091319,0.6274007682458387,0.27445652173913043,0.7389100126742713,0.7642706131078224,0.45,0.7528604118993135
0.8439306358381503,0.9978165938864629,0.4225181598062954,0.5738444193912063,0.615877080665813,0.24048913043478262,0.7034220532319392,0.7547568710359408,0.4371794871794872,0.7356979405034325
0.8300578034682081,0.9978165938864629,0.4092009685230024,0.5456595264937993,0.6120358514724712,0.2105978260869565,0.6869455006337135,0.7494714587737844,0.4205128205128205,0.7231121281464531
0.8196531791907514,0.9978165938864629,0.38861985472154964,0.5174746335963923,0.6056338028169014,0.18478260869565216,0.6679340937896071,0.7431289640591966,0.40512820512820513,0.7048054919908466
0.8104046242774566,0.9978165938864629,0.3595641646489104,0.49492671927846676,0.5992317541613317,0.16304347826086957,0.6438529784537389,0.7378435517970402,0.382051282051282,0.6876430205949656
0.7965317919075144,0.9978165938864629,0.34261501210653755,0.47237880496054113,0.5915492957746479,0.13858695652173914,0.632446134347275,0.7219873150105708,0.3641025641025641,0.6681922196796338
0.784971098265896,0.9978165938864629,0.32929782082324455,0.45659526493799324,0.5825864276568502,0.12364130434782608,0.6172370088719898,0.7050739957716702,0.35128205128205126,0.6601830663615561
0.7676300578034682,0.9978165938864629,0.31840193704600483,0.4419391206313416,0.5710627400768246,0.10597826086956522,0.5893536121673004,0.6902748414376322,0.3384615384615385,0.6384439359267735
0.7606936416184971,0.9978165938864629,0.3050847457627119,0.42164599774520856,0.5646606914212549,0.08559782608695653,0.5754119138149556,0.6701902748414377,0.3128205128205128,0.6224256292906178
0.7595375722543353,0.9978165938864629,0.29418886198547217,0.4024802705749718,0.5492957746478874,0.07472826086956522,0.5576679340937896,0.6585623678646935,0.29615384615384616,0.602974828375286
