0,1,2,3,4,5,6,7,8,9,alpha,k
0.992797118847539,0.99140708915145,0.9636576787807737,0.9540229885057471,0.9613466334164589,0.9544863459037711,0.9883177570093458,0.9728506787330317,0.9276485788113695,0.9601449275362319,0.0,1.0
0.9339735894357744,0.9967776584317938,0.6729191090269636,0.8402298850574713,0.7593516209476309,0.7347204161248374,0.9228971962616822,0.8766968325791855,0.7183462532299741,0.8743961352657005,0.0,1001.0
0.9111644657863145,0.9989258861439313,0.5791324736225087,0.7793103448275862,0.6957605985037406,0.540962288686606,0.8656542056074766,0.8427601809954751,0.6369509043927648,0.8405797101449275,0.0,2001.0
0.8871548619447779,1.0,0.5134818288393904,0.7068965517241379,0.6496259351620948,0.42002600780234073,0.8212616822429907,0.8178733031674208,0.5697674418604651,0.8115942028985508,0.0,3001.0
0.865546218487395,1.0,0.47596717467760846,0.6436781609195402,0.6234413965087282,0.3328998699609883,0.7815420560747663,0.8065610859728507,0.5116279069767442,0.7874396135265701,0.0,4001.0
0.8475390156062425,1.0,0.44196951934349354,0.5873563218390805,0.5935162094763092,0.2665799739921977,0.735981308411215,0.7861990950226244,0.4689922480620155,0.7608695652173914,0.0,5001.0
0.8307322929171669,1.0,0.4079718640093787,0.5402298850574713,0.5685785536159601,0.20546163849154747,0.6997663551401869,0.7726244343891403,0.4198966408268734,0.7318840579710145,0.0,6001.0
0.8055222088835534,1.0,0.37280187573270807,0.4827586206896552,0.5511221945137157,0.15214564369310793,0.6542056074766355,0.7567873303167421,0.3875968992248062,0.7041062801932367,0.0,7001.0
0.7899159663865546,1.0,0.33177022274325907,0.435632183908046,0.5236907730673317,0.10663198959687907,0.6191588785046729,0.7432126696832579,0.36046511627906974,0.6666666666666666,0.0,8001.0
0.7743097238895558,1.0,0.30246189917936694,0.39655172413793105,0.5037406483790524,0.07152145643693109,0.5864485981308412,0.7217194570135747,0.3152454780361757,0.6400966183574879,0.0,9001.0
0.7563025210084033,1.0,0.28487690504103164,0.34942528735632183,0.48753117206982544,0.053315994798439535,0.5478971962616822,0.6866515837104072,0.28552971576227393,0.6038647342995169,0.0,10001.0
0.7334933973589436,1.0,0.2543962485345838,0.3103448275862069,0.4600997506234414,0.0377113133940182,0.508177570093458,0.6640271493212669,0.2713178294573643,0.571256038647343,0.0,11001.0
0.7142857142857143,1.0,0.2309495896834701,0.2770114942528736,0.44389027431421446,0.0247074122236671,0.4766355140186916,0.6380090497737556,0.24031007751937986,0.538647342995169,0.0,12001.0
0.6842737094837935,1.0,0.21219226260257915,0.24482758620689654,0.4139650872817955,0.015604681404421327,0.4532710280373832,0.6153846153846154,0.21963824289405684,0.49879227053140096,0.0,13001.0
0.6650660264105642,1.0,0.18757327080890973,0.22528735632183908,0.3940149625935162,0.006501950585175552,0.4217289719626168,0.583710407239819,0.18863049095607234,0.46618357487922707,0.0,14001.0
0.6422569027611045,0.9989258861439313,0.16178194607268465,0.19310344827586207,0.3690773067331671,0.005201560468140442,0.39135514018691586,0.5542986425339367,0.17571059431524547,0.42391304347826086,0.0,15001.0
0.6182472989195679,0.9989258861439313,0.15005861664712777,0.1724137931034483,0.3428927680798005,0.002600780234070221,0.36682242990654207,0.5305429864253394,0.1511627906976744,0.3864734299516908,0.0,16001.0
0.5942376950780313,0.9989258861439313,0.12895662368112543,0.15517241379310345,0.3092269326683292,0.002600780234070221,0.3317757009345794,0.501131221719457,0.13178294573643412,0.3417874396135266,0.0,17001.0
0.5618247298919568,0.9989258861439313,0.11019929660023446,0.12873563218390804,0.26807980049875313,0.002600780234070221,0.3014018691588785,0.47058823529411764,0.11757105943152454,0.28381642512077293,0.0,18001.0
0.5450180072028812,0.9989258861439313,0.09026963657678781,0.11149425287356322,0.2344139650872818,0.0013003901170351106,0.2757009345794392,0.4287330316742081,0.09948320413436693,0.24154589371980675,0.0,19001.0
0.5258103241296519,0.9989258861439313,0.08323563892145369,0.09770114942528736,0.1970074812967581,0.0013003901170351106,0.2570093457943925,0.3902714932126697,0.08527131782945736,0.18840579710144928,0.0,20001.0
0.5042016806722689,0.9989258861439313,0.06213364595545135,0.08160919540229886,0.15835411471321695,0.0,0.23130841121495327,0.3506787330316742,0.07751937984496124,0.14855072463768115,0.0,21001.0
0.4765906362545018,0.9989258861439313,0.04689331770222743,0.067816091954023,0.12344139650872818,0.0,0.19509345794392524,0.31334841628959276,0.0710594315245478,0.10748792270531402,0.0,22001.0
